STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
100,3700000692,1,31,1,1.45,,22.0,1,3FF7333333333333,4036000000000000,27163.0,1.131
100,3700000692,2,35,1,1.45,,22.0,1,3FF7333333333333,4036000000000000,33241.0,1.131
100,3700000692,3,28,1,1.45,,22.0,1,3FF7333333333333,4036000000000000,26796.0,1.131
100,3700000692,4,25,1,1.45,,21.66,1,3FF7333333333333,4035A8F5C28F5C29,31128.0,1.13593
100,3700000692,5,36,1,1.45,,21.66,1,3FF7333333333333,4035A8F5C28F5C29,29215.0,1.13593
100,3700000692,6,42,1,1.45,,21.24,1,3FF7333333333333,40353D70A3D70A3D,26858.0,1.14202
100,3700000692,7,33,1,1.45,,20.9,1,3FF7333333333333,4034E66666666666,28689.0,1.14695
100,3700000692,8,43,1,1.45,,20.62,1,3FF7333333333333,40349EB851EB851F,27528.0,1.15101
100,3700000692,9,41,1,1.45,,20.48,1,3FF7333333333333,40347AE147AE147B,25885.0,1.15304
100,3700000692,10,43,1,1.45,,20.41,1,3FF7333333333333,403468F5C28F5C29,36766.0,1.154055
100,3700000692,11,45,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,24103.0,1.1550699999999998
100,3700000692,12,51,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,27577.0,1.1550699999999998
100,3700000692,13,33,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28096.0,1.15594
100,3700000692,14,70,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,36314.0,1.15594
100,3700000692,15,49,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,30102.0,1.15594
100,3700000692,16,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,27204.0,0.0
100,3700000692,17,7,1,1.45,,20.28,0,3FF7333333333333,403447AE147AE148,24872.0,1.15594
100,3700000692,18,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,26697.0,0.0
100,3700000692,19,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,25860.0,0.0
100,3700000692,20,100,1,1.45,,20.28,0,3FF7333333333333,403447AE147AE148,29310.0,1.15594
100,3700000692,21,38,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,29865.0,1.15594
100,3700000692,22,49,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,29262.0,1.15594
100,3700000692,23,41,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,30365.0,1.15594
100,3700000692,24,39,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,25317.0,1.15594
100,3700000692,25,52,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,27864.0,1.15594
100,3700000692,26,56,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,27664.0,1.15594
100,3700000692,27,39,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,27866.0,1.15594
100,3700000692,28,51,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,27537.0,1.15594
100,3700000692,29,5,1,1.45,,20.28,0,3FF7333333333333,403447AE147AE148,28286.0,1.15594
100,3700000692,30,30,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,31640.0,1.15594
100,3700000692,31,36,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,30608.0,1.15594
100,3700000692,32,31,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,26464.0,1.15594
100,3700000692,33,34,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28324.0,1.15594
100,3700000692,34,46,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28234.0,1.15594
100,3700000692,35,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,32034.0,0.0
100,3700000692,36,35,1,1.45,,20.28,0,3FF7333333333333,403447AE147AE148,29842.0,1.15594
100,3700000692,37,33,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,29076.0,1.15594
100,3700000692,38,41,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28563.0,1.15594
100,3700000692,39,44,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28464.0,1.15594
100,3700000692,40,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,28478.0,0.0
100,3700000692,41,81,1,1.45,,20.28,0,3FF7333333333333,403447AE147AE148,28420.0,1.15594
100,3700000692,42,33,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,36148.0,1.15594
100,3700000692,43,39,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28446.0,1.15594
100,3700000692,44,37,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28232.0,1.15594
100,3700000692,45,29,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28462.0,1.15594
100,3700000692,46,36,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28675.0,1.15594
100,3700000692,47,45,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28538.0,1.15594
100,3700000692,48,26,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,27113.0,1.15594
100,3700000692,49,33,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28576.0,1.15594
100,3700000692,50,29,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,29217.0,1.15594
100,3700000692,51,38,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,32120.0,1.15594
100,3700000692,52,28,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,27054.0,1.15594
100,3700000692,53,32,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,26788.0,1.15594
100,3700000692,54,31,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,28743.0,1.15594
100,3700000692,55,44,1,1.45,,20.28,1,3FF7333333333333,403447AE147AE148,30390.0,1.15594
100,3700000692,56,26,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,28746.0,1.1550699999999998
100,3700000692,57,24,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,28868.0,1.1550699999999998
100,3700000692,58,37,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,27267.0,1.1550699999999998
100,3700000692,59,25,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,30296.0,1.1550699999999998
100,3700000692,60,41,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,26082.0,1.1550699999999998
100,3700000692,61,21,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,25045.0,1.1550699999999998
100,3700000692,62,34,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,40211.0,1.1550699999999998
100,3700000692,63,23,1,1.45,,20.34,1,3FF7333333333333,4034570A3D70A3D7,24072.0,1.1550699999999998
