STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
122,71785410503,61,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,24405.0,0.0
122,71785410503,62,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,32824.0,0.0
122,71785410503,63,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,24459.0,0.0
122,71785410503,64,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,23288.0,0.0
122,71785410503,65,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,26420.0,0.0
122,71785410503,66,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,28778.0,0.0
122,71785410503,67,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,29760.0,0.0
122,71785410503,68,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,26719.0,0.0
122,71785410503,69,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,25383.0,0.0
122,71785410503,70,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,24267.0,0.0
122,71785410503,71,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,24433.0,0.0
122,71785410503,72,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,22022.0,0.0
122,71785410503,73,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,26133.0,0.0
122,71785410503,74,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,21359.0,0.0
122,71785410503,75,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,25296.0,0.0
122,71785410503,76,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,24734.0,0.0
122,71785410503,77,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,25866.0,0.0
122,71785410503,78,3,1,1.29,,54.5,1,3FF4A3D70A3D70A4,404B400000000000,23943.0,0.58695
122,71785410503,79,3,1,1.29,,54.5,1,3FF4A3D70A3D70A4,404B400000000000,23411.0,0.58695
122,71785410503,80,3,1,1.29,,56.43,1,3FF4A3D70A3D70A4,404C370A3D70A3D7,26498.0,0.562053
122,71785410503,81,15,1,1.29,,56.43,1,3FF4A3D70A3D70A4,404C370A3D70A3D7,24366.0,0.562053
122,71785410503,82,18,1,1.29,,56.43,1,3FF4A3D70A3D70A4,404C370A3D70A3D7,24754.0,0.562053
122,71785410503,83,8,1,1.36,,58.68,1,3FF5C28F5C28F5C3,404D570A3D70A3D7,25256.0,0.561952
122,71785410503,84,8,1,1.36,,42.65,1,3FF5C28F5C28F5C3,4045533333333333,25434.0,0.7799600000000001
122,71785410503,85,11,1,1.36,,42.65,1,3FF5C28F5C28F5C3,4045533333333333,25086.0,0.7799600000000001
122,71785410503,86,8,1,1.36,,47.21,1,3FF5C28F5C28F5C3,40479AE147AE147B,26778.0,0.7179440000000001
122,71785410503,87,5,1,1.36,,47.21,1,3FF5C28F5C28F5C3,40479AE147AE147B,28933.0,0.7179440000000001
122,71785410503,88,7,1,1.36,,47.21,1,3FF5C28F5C28F5C3,40479AE147AE147B,26099.0,0.7179440000000001
122,71785410503,89,8,1,1.36,B,42.72,1,3FF5C28F5C28F5C3,40455C28F5C28F5C,29344.0,0.779008
122,71785410503,90,8,1,1.36,B,42.72,1,3FF5C28F5C28F5C3,40455C28F5C28F5C,27828.0,0.779008
122,71785410503,91,7,1,1.36,B,42.72,1,3FF5C28F5C28F5C3,40455C28F5C28F5C,24472.0,0.779008
122,71785410503,92,19,4,5.0,B,35.76,1,4014000000000000,4041E147AE147AE1,27464.0,0.8030000000000002
122,71785410503,93,19,1,1.27,,28.34,1,3FF451EB851EB852,403C570A3D70A3D7,27426.0,0.910082
122,71785410503,94,16,1,1.22,,26.39,1,3FF3851EB851EB85,403A63D70A3D70A4,29099.0,0.898042
122,71785410503,95,12,1,0.99,,10.5,1,3FEFAE147AE147AE,4025000000000000,27168.0,0.88605
122,71785410503,96,15,1,1.01,,19.0,1,3FF028F5C28F5C29,4033000000000000,26818.0,0.8181
122,71785410503,97,11,1,1.36,,40.14,1,3FF5C28F5C28F5C3,404411EB851EB852,26863.0,0.814096
122,71785410503,98,10,1,1.36,,40.14,1,3FF5C28F5C28F5C3,404411EB851EB852,27709.0,0.814096
122,71785410503,99,18,1,1.36,,38.89,1,3FF5C28F5C28F5C3,404371EB851EB852,26533.0,0.8310960000000001
122,71785410503,100,19,1,1.36,,28.75,1,3FF5C28F5C28F5C3,403CC00000000000,26172.0,0.969
122,71785410503,101,15,1,1.3,,31.92,1,3FF4CCCCCCCCCCCD,403FEB851EB851EC,26034.0,0.8850399999999999
122,71785410503,102,80,1,1.25,,31.6,1,3FF4000000000000,403F99999999999A,27507.0,0.855
122,71785410503,103,13,1,1.36,,37.42,1,3FF5C28F5C28F5C3,4042B5C28F5C28F6,27334.0,0.851088
122,71785410503,104,14,1,1.36,,40.29,1,3FF5C28F5C28F5C3,4044251EB851EB85,26876.0,0.812056
122,71785410503,105,13,1,1.36,,40.8,1,3FF5C28F5C28F5C3,4044666666666666,26637.0,0.8051200000000002
122,71785410503,106,10,1,1.36,,42.42,1,3FF5C28F5C28F5C3,404535C28F5C28F6,27227.0,0.783088
122,71785410503,107,12,1,1.36,,42.42,1,3FF5C28F5C28F5C3,404535C28F5C28F6,26064.0,0.783088
122,71785410503,108,30,1,1.07,,28.41,1,3FF11EB851EB851F,403C68F5C28F5C29,26475.0,0.766013
122,71785410503,109,58,1,0.99,B,22.92,1,3FEFAE147AE147AE,4036EB851EB851EC,26122.0,0.7630919999999999
122,71785410503,110,27,1,1.07,B,28.69,1,3FF11EB851EB851F,403CB0A3D70A3D71,27836.0,0.7630170000000002
122,71785410503,111,17,1,1.36,,43.89,1,3FF5C28F5C28F5C3,4045F1EB851EB852,28931.0,0.763096
122,71785410503,112,13,1,1.36,,43.89,1,3FF5C28F5C28F5C3,4045F1EB851EB852,24542.0,0.763096
122,71785410503,113,20,1,1.36,,43.89,1,3FF5C28F5C28F5C3,4045F1EB851EB852,24953.0,0.763096
122,71785410503,114,13,1,1.36,,43.89,1,3FF5C28F5C28F5C3,4045F1EB851EB852,25387.0,0.763096
122,71785410503,115,18,1,1.36,,44.11,1,3FF5C28F5C28F5C3,40460E147AE147AE,31645.0,0.760104
122,71785410503,116,17,1,1.36,,44.48,1,3FF5C28F5C28F5C3,40463D70A3D70A3D,22947.0,0.7550720000000001
122,71785410503,117,8,1,1.36,,44.77,1,3FF5C28F5C28F5C3,4046628F5C28F5C3,25322.0,0.751128
122,71785410503,118,64,1,0.61,,22.95,1,3FE3851EB851EB85,4036F33333333333,27171.0,0.4700049999999999
122,71785410503,119,12,1,1.36,,44.85,1,3FF5C28F5C28F5C3,40466CCCCCCCCCCD,29673.0,0.75004
122,71785410503,120,17,1,1.36,,44.85,1,3FF5C28F5C28F5C3,40466CCCCCCCCCCD,27406.0,0.75004
122,71785410503,121,10,1,1.36,,45.36,1,3FF5C28F5C28F5C3,4046AE147AE147AE,25851.0,0.7431040000000001
122,71785410503,122,23,1,1.36,,46.39,1,3FF5C28F5C28F5C3,404731EB851EB852,24217.0,0.7290960000000001
122,71785410503,123,11,1,1.36,,46.39,1,3FF5C28F5C28F5C3,404731EB851EB852,25000.0,0.7290960000000001
122,71785410503,124,16,1,1.36,,46.02,1,3FF5C28F5C28F5C3,4047028F5C28F5C3,25567.0,0.734128
122,71785410503,125,10,1,1.36,,45.44,1,3FF5C28F5C28F5C3,4046B851EB851EB8,24537.0,0.7420160000000001
122,71785410503,126,32,1,1.25,S,40.4,1,3FF4000000000000,4044333333333333,25030.0,0.7450000000000001
122,71785410503,127,9,1,1.36,,44.55,1,3FF5C28F5C28F5C3,4046466666666666,28566.0,0.75412
122,71785410503,128,13,1,1.36,,44.55,1,3FF5C28F5C28F5C3,4046466666666666,24937.0,0.75412
122,71785410503,129,8,1,1.36,,44.77,1,3FF5C28F5C28F5C3,4046628F5C28F5C3,25348.0,0.751128
122,71785410503,130,12,1,1.36,,44.77,1,3FF5C28F5C28F5C3,4046628F5C28F5C3,26251.0,0.751128
122,71785410503,131,8,1,1.36,,48.45,1,3FF5C28F5C28F5C3,404839999999999A,25251.0,0.70108
122,71785410503,132,12,1,1.36,,54.48,1,3FF5C28F5C28F5C3,404B3D70A3D70A3D,24760.0,0.6190720000000001
122,71785410503,133,10,1,1.36,,57.05,1,3FF5C28F5C28F5C3,404C866666666666,25415.0,0.5841200000000001
122,71785410503,134,173,1,0.67,,12.83,1,3FE570A3D70A3D71,4029A8F5C28F5C29,24865.0,0.5840390000000001
122,71785410503,135,11,1,1.36,,33.6,1,3FF5C28F5C28F5C3,4040CCCCCCCCCCCD,26488.0,0.90304
122,71785410503,136,14,1,1.36,,37.64,1,3FF5C28F5C28F5C3,4042D1EB851EB852,28735.0,0.848096
