STORE,UPC,WEEK,MOVE,PRICE,QTY,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
100,4200013000,1,303,1.19,1,S,7.39,1,3FF30A3D70A3D70A,401D8F5C28F5C28F,27163.0,1.102059
100,4200013000,2,51,1.49,1,,25.03,1,3FF7D70A3D70A3D7,403907AE147AE148,33241.0,1.117053
100,4200013000,3,54,1.49,1,,17.79,1,3FF7D70A3D70A3D7,4031CA3D70A3D70A,26796.0,1.2249290000000002
100,4200013000,4,46,1.49,1,,18.39,1,3FF7D70A3D70A3D7,403263D70A3D70A4,31128.0,1.215989
100,4200013000,5,431,1.29,1,B,9.07,1,3FF4A3D70A3D70A4,402223D70A3D70A4,29215.0,1.172997
100,4200013000,6,248,1.29,1,,10.85,1,3FF4A3D70A3D70A4,4025B33333333333,26858.0,1.150035
100,4200013000,7,78,1.29,1,B,10.85,1,3FF4A3D70A3D70A4,4025B33333333333,28689.0,1.150035
100,4200013000,8,85,1.29,1,B,10.85,1,3FF4A3D70A3D70A4,4025B33333333333,27528.0,1.150035
100,4200013000,9,111,1.39,1,B,18.92,1,3FF63D70A3D70A3D,4032EB851EB851EC,25885.0,1.127012
100,4200013000,10,150,1.39,1,,19.28,1,3FF63D70A3D70A3D,403347AE147AE148,36766.0,1.122008
100,4200013000,11,53,1.55,1,,16.84,1,3FF8CCCCCCCCCCCD,4030D70A3D70A3D7,24103.0,1.28898
100,4200013000,12,49,1.55,1,,21.1,1,3FF8CCCCCCCCCCCD,403519999999999A,27577.0,1.22295
100,4200013000,13,58,1.55,1,,28.77,1,3FF8CCCCCCCCCCCD,403CC51EB851EB85,28096.0,1.104065
100,4200013000,14,292,1.39,1,,22.01,1,3FF63D70A3D70A3D,4036028F5C28F5C3,36314.0,1.084061
100,4200013000,15,78,1.39,1,,21.08,1,3FF63D70A3D70A3D,4035147AE147AE14,30102.0,1.096988
100,4200013000,16,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,27204.0,0.0
100,4200013000,17,89,1.55,1,,29.16,0,3FF8CCCCCCCCCCCD,403D28F5C28F5C29,24872.0,1.09802
100,4200013000,18,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,26697.0,0.0
100,4200013000,19,0,0.0,1,,0.0,0,0000000000000000,0000000000000000,25860.0,0.0
100,4200013000,20,595,1.55,1,,36.26,0,3FF8CCCCCCCCCCCD,40422147AE147AE1,29310.0,0.98797
100,4200013000,21,52,1.55,1,,36.32,1,3FF8CCCCCCCCCCCD,404228F5C28F5C29,29865.0,0.98704
100,4200013000,22,39,1.55,1,,22.0,1,3FF8CCCCCCCCCCCD,4036000000000000,29262.0,1.209
100,4200013000,23,37,1.55,1,,19.03,1,3FF8CCCCCCCCCCCD,403307AE147AE148,30365.0,1.255035
100,4200013000,24,32,1.55,1,,20.26,1,3FF8CCCCCCCCCCCD,4034428F5C28F5C3,25317.0,1.23597
