STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
100,3700035510,1,40,1,3.19,,25.24,1,4009851EB851EB85,40393D70A3D70A3D,27163.0,2.384844
100,3700035510,2,48,1,3.19,,23.89,1,4009851EB851EB85,4037E3D70A3D70A4,33241.0,2.427909
100,3700035510,3,55,1,3.19,,23.89,1,4009851EB851EB85,4037E3D70A3D70A4,26796.0,2.427909
100,3700035510,4,81,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,31128.0,2.521057
100,3700035510,5,61,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,29215.0,2.521057
100,3700035510,6,50,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,26858.0,2.521057
100,3700035510,7,69,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,28689.0,2.521057
100,3700035510,8,57,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,27528.0,2.521057
100,3700035510,9,32,1,2.84,B,11.23,1,4006B851EB851EB8,402675C28F5C28F6,25885.0,2.521068
100,3700035510,10,2,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,36766.0,2.521057
100,3700035510,11,2,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,24103.0,2.521057
100,3700035510,12,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,27577.0,0.0
100,3700035510,13,5,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,28096.0,2.521057
100,3700035510,14,10,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,36314.0,2.521057
100,3700035510,15,34,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,30102.0,2.521057
100,3700035510,16,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,27204.0,0.0
100,3700035510,17,5,1,3.19,,20.97,0,4009851EB851EB85,4034F851EB851EB8,24872.0,2.521057
100,3700035510,18,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,26697.0,0.0
100,3700035510,19,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,25860.0,0.0
100,3700035510,20,138,1,3.19,,20.97,0,4009851EB851EB85,4034F851EB851EB8,29310.0,2.521057
100,3700035510,21,70,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,29865.0,2.521057
100,3700035510,22,46,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,29262.0,2.521057
100,3700035510,23,42,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,30365.0,2.521057
100,3700035510,24,47,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,25317.0,2.521057
100,3700035510,25,59,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,27864.0,2.521057
100,3700035510,26,58,1,3.19,,21.0,1,4009851EB851EB85,4035000000000000,27664.0,2.5201
100,3700035510,27,32,1,3.19,,21.0,1,4009851EB851EB85,4035000000000000,27866.0,2.5201
100,3700035510,28,9,1,2.44,B,3.28,1,4003851EB851EB85,400A3D70A3D70A3D,27537.0,2.3599680000000003
100,3700035510,29,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,28286.0,0.0
100,3700035510,30,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,31640.0,0.0
100,3700035510,31,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,30608.0,0.0
100,3700035510,32,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,26464.0,0.0
100,3700035510,33,14,1,3.19,,21.0,1,4009851EB851EB85,4035000000000000,28324.0,2.5201
100,3700035510,34,4,1,3.19,,21.0,1,4009851EB851EB85,4035000000000000,28234.0,2.5201
100,3700035510,35,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,32034.0,0.0
100,3700035510,36,21,1,3.19,,21.0,0,4009851EB851EB85,4035000000000000,29842.0,2.5201
100,3700035510,37,41,1,3.19,,21.0,1,4009851EB851EB85,4035000000000000,29076.0,2.5201
100,3700035510,38,37,1,3.19,,21.0,1,4009851EB851EB85,4035000000000000,28563.0,2.5201
100,3700035510,39,52,1,3.19,,20.94,1,4009851EB851EB85,4034F0A3D70A3D71,28464.0,2.522014
100,3700035510,40,0,1,0.0,,0.0,0,0000000000000000,0000000000000000,28478.0,0.0
100,3700035510,41,88,1,3.19,,20.94,0,4009851EB851EB85,4034F0A3D70A3D71,28420.0,2.522014
100,3700035510,42,43,1,3.19,,20.94,1,4009851EB851EB85,4034F0A3D70A3D71,36148.0,2.522014
100,3700035510,43,46,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,28446.0,2.522971
100,3700035510,44,23,1,2.84,B,11.16,1,4006B851EB851EB8,402651EB851EB852,28232.0,2.523056
100,3700035510,45,18,1,2.84,B,11.16,1,4006B851EB851EB8,402651EB851EB852,28462.0,2.523056
100,3700035510,46,10,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,28675.0,2.522971
100,3700035510,47,1,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,28538.0,2.522971
100,3700035510,48,0,1,0.0,,0.0,1,0000000000000000,0000000000000000,27113.0,0.0
100,3700035510,49,4,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,28576.0,2.522971
100,3700035510,50,3,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,29217.0,2.522971
100,3700035510,51,7,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,32120.0,2.522971
100,3700035510,52,12,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,27054.0,2.522971
100,3700035510,53,22,1,3.19,,20.91,1,4009851EB851EB85,4034E8F5C28F5C29,26788.0,2.522971
100,3700035510,54,20,1,3.19,,20.94,1,4009851EB851EB85,4034F0A3D70A3D71,28743.0,2.522014
100,3700035510,55,42,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,30390.0,2.521057
100,3700035510,56,46,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,28746.0,2.521057
100,3700035510,57,33,1,3.19,,20.97,1,4009851EB851EB85,4034F851EB851EB8,28868.0,2.521057
