STORE,UPC,WEEK,MOVE,QTY,PRICE,SALE,PROFIT,OK,PRICE_HEX,PROFIT_HEX,CUSTOMCOUNT,COSTPRICE
101,5100002421,1,9,1,0.56,,20.0,1,3FE1EB851EB851EC,4034000000000000,25308.0,0.448
101,5100002421,2,17,1,0.56,,20.0,1,3FE1EB851EB851EC,4034000000000000,26423.0,0.448
101,5100002421,3,19,1,0.56,,19.64,1,3FE1EB851EB851EC,4033A3D70A3D70A4,25568.0,0.450016
101,5100002421,4,28,1,0.52,B,21.15,1,3FE0A3D70A3D70A4,4035266666666666,25735.0,0.41002
101,5100002421,5,14,1,0.52,,21.15,1,3FE0A3D70A3D70A4,4035266666666666,25870.0,0.41002
101,5100002421,6,11,1,0.52,B,23.46,1,3FE0A3D70A3D70A4,403775C28F5C28F6,25372.0,0.398008
101,5100002421,7,17,1,0.52,,22.12,1,3FE0A3D70A3D70A4,40361EB851EB851F,26928.0,0.404976
101,5100002421,8,8,1,0.52,B,22.5,1,3FE0A3D70A3D70A4,4036800000000000,26474.0,0.403
101,5100002421,9,28,2,1.0,B,20.2,1,3FF0000000000000,4034333333333333,24674.0,0.399
101,5100002421,10,21,1,0.56,,28.75,1,3FE1EB851EB851EC,403CC00000000000,29768.0,0.3990000000000001
101,5100002421,11,14,1,0.56,,28.75,1,3FE1EB851EB851EC,403CC00000000000,23287.0,0.3990000000000001
101,5100002421,12,243,1,0.56,,27.86,1,3FE1EB851EB851EC,403BDC28F5C28F5C,25090.0,0.403984
101,5100002421,13,14,1,0.56,,27.86,1,3FE1EB851EB851EC,403BDC28F5C28F5C,25479.0,0.403984
101,5100002421,14,27,1,0.53,,24.53,1,3FE0F5C28F5C28F6,403887AE147AE148,28621.0,0.399991
101,5100002421,15,19,1,0.53,B,24.53,1,3FE0F5C28F5C28F6,403887AE147AE148,26063.0,0.399991
101,5100002421,16,26,1,0.53,B,24.53,1,3FE0F5C28F5C28F6,403887AE147AE148,25612.0,0.399991
101,5100002421,17,18,1,0.53,B,24.53,1,3FE0F5C28F5C28F6,403887AE147AE148,23235.0,0.399991
101,5100002421,18,15,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,23741.0,0.400008
101,5100002421,19,22,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,24716.0,0.400008
101,5100002421,20,35,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,25625.0,0.400008
101,5100002421,21,31,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,23748.0,0.400008
101,5100002421,22,27,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,26050.0,0.400008
101,5100002421,23,25,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,24968.0,0.400008
101,5100002421,24,18,1,0.54,,25.93,1,3FE147AE147AE148,4039EE147AE147AE,22461.0,0.399978
101,5100002421,25,29,1,0.54,B,25.93,1,3FE147AE147AE148,4039EE147AE147AE,24728.0,0.399978
101,5100002421,26,26,1,0.54,B,25.93,1,3FE147AE147AE148,4039EE147AE147AE,25281.0,0.399978
101,5100002421,27,21,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,25775.0,0.400008
101,5100002421,28,15,1,0.56,,28.57,1,3FE1EB851EB851EC,403C91EB851EB852,24952.0,0.400008
101,5100002421,29,11,1,0.56,,24.46,1,3FE1EB851EB851EC,403875C28F5C28F6,24645.0,0.423024
101,5100002421,30,4,1,0.56,,24.46,0,3FE1EB851EB851EC,403875C28F5C28F6,27632.0,0.423024
101,5100002421,31,18,2,1.09,,22.22,1,3FF170A3D70A3D71,40363851EB851EB8,27420.0,0.4239010000000001
101,5100002421,32,20,2,1.09,B,22.22,1,3FF170A3D70A3D71,40363851EB851EB8,25162.0,0.4239010000000001
